"","id","group","median_speed","distance_traveled_mm_p_min","turning_angle","meander","activitytime_TT","act_bouts_TT","pause_length_TT","numb_pauses_TT","centrophobism_moving","centrophobism_sitting","number_of_walks","stripe_deviation"
"104","203_CS_JC","BB_CS_JC",15.2517515323621,311.501907277257,7.58032209687255,0.466006067567697,120.39999961853,0.5,2.80000019073486,19,0.0103092783505155,-0.367437284800787,5,27.8961503691549
"105","204_CS_TP","BB_CS_TP",16.9648577349621,775.355013396099,6.66799909914018,0.383213239483862,273.300000190735,5.29999995231628,1.89999985694885,8,0.7559088955737,0.997041420118343,21,39.2523510566589
"106","205_CS_TZ","BB_CS_TZ",14.3828497346718,715.622363597132,7.01471826081422,0.464575566237605,285.100000143051,31.1499999761581,1.60000014305115,7,0.375863470134092,0.509225092250922,18,31.0596642617842
"107","206_CS_HS","BB_CS_HS",15.5039494984278,741.47179073839,6.57782893876535,0.408625825326699,287.400000095367,26.3000000715256,1.70000004768372,5,-0.250624479600333,0.773710482529118,28,7.77933022231245
"108","207_CS_BvS","BB_CS_BS",17.4426355985684,806.905631164497,6.43341347623262,0.36104179471784,294.600000143051,36.5500000715256,1.20000004768372,3,-0.23651804670913,0.537037037037037,30,15.2822500219238
"109","208_CS_JC","BB_CS_JC",15.593469452031,502.76255025325,7.6032156943089,0.479925319695238,191.599999189377,1.40000009536743,2.35000002384186,34,-0.166769993800372,0.171223021582734,7,20.3697071308093
"110","209_CS_TZ","BB_CS_TZ",15.1570318704341,747.246367868491,6.1732754759565,0.385911109862655,279.5,40.3999998569489,2.35000002384186,8,-0.152361396303901,0.197183098591549,23,19.3162290967032
"111","210_CS_HS","BB_CS_HS",15.5985154603897,732.878368031765,5.39055322108535,0.337422601952481,280.400000095367,7.5,1.50000011920929,10,-0.413617021276596,0.571209800918836,16,5.58068833433622
"112","211_CS_BvS","BB_CS_BS",15.2877431305803,686.477109679074,6.889984026077,0.427069336451013,277.89999961853,7.64999997615814,1.20000004768372,7,-0.158937415578568,0.744245524296675,27,15.688839015729
"113","212_CS_JC","BB_CS_JC",13.007658246615,383.181077686046,9.52977684732889,0.730930084347782,197.599999666214,2.79999995231628,1.60000014305115,36,0.465530596436871,0.448598130841121,7,33.9934476835407
"114","213_CS_TP","BB_CS_TP",14.7416402568822,451.048783919421,7.51605349570197,0.461937766751148,197.899999856949,2.30000019073486,2.70000004768372,29,0.226165622825331,0.722860791826309,13,14.041224568244
"115","214_CS_TZ","BB_CS_TZ",14.8570179858551,153.714147428295,6.99288591777125,0.460303685191998,64.5999999046326,0.900000095367432,4,19,-0.122736418511066,-0.754189944134078,5,16.9637882838162
"116","215_CS_HS","BB_CS_HS",16.940170595562,609.761060707261,5.73439199896091,0.309234196342585,221.000000238419,2.94999992847443,2.04999995231628,28,-0.302804808242702,0.25,15,10.4700679550626
"117","216_CS_BvS","BB_CS_BS",15.53811915283,254.093479825828,5.91003075404304,0.318666779568662,105.899999856949,1.94999992847443,2.95000004768372,34,-0.273885350318471,-0.48331830477908,8,8.85479154260985
"118","217_CS_JC","BB_CS_JC",15.6009077271207,472.268243911841,5.94821413651322,0.354398927192689,191.89999961853,2.25,2,27,0.257452574525745,0.115913555992141,13,21.348825351173
"119","218_CS_TZ","BB_CS_TZ",12.3028169715135,319.51574871508,7.40968765648756,0.550202606706979,159.199999332428,0.600000023841858,3.40000009536743,23,-0.348837209302326,-0.480822679266259,10,10.8794264304886
"120","219_CS_HS","BB_CS_HS",18.2970170343802,655.605200600505,5.76144742061993,0.293103015999451,204.400000333786,3.95000004768372,2.94999992847443,22,-0.288212069937958,0.0699186991869919,24,9.39967312426825
"121","220_CS_BvS","BB_CS_BS",18.7131720503526,327.195735544103,5.5394947217536,0.289370593499909,106.499999761581,1.95000004768372,4.39999997615814,28,0.252873563218391,0.142991092358181,8,35.4813305758405
